lat,lon,year,month,day,SIC,CHL,SST,Sal,u,v,npp,nitrat,SIT,mlotst_glor,Chyp_c1c2
63.8983,1.8017,1999,7,25,0.0,0.305412591,11.32677841,34.98373795,11.95596084,-5.330614373,7.852338791,3.228853941,0.0,23.207761764526367,0.0
66.35,34.23333333,1999,8,1,0.0,0.254939944,6.097754002,23.52620888,1.436270028,-0.585040869,2.608443737,2.272068501,0.0,10.767897605895996,0.0
66.4,34.35,1999,8,1,0.0,0.9122051,3.22626996,23.32260513,6.759165227,-5.863709003,15.17759514,1.73169744,0.0,10.767897605895996,0.0
66.46666667,34.5,1999,8,1,0.0,0.679241538,3.30227232,23.93145943,10.4403384,-2.425664477,11.5171833,1.649265885,0.0,10.767897605895996,0.0
70.4998,20.0003,1999,8,22,0.0,0.342555106,10.06554508,33.96903992,5.054021999,3.080269322,8.510861397,0.066545069,0.0,12.070627212524414,0.0
72.0005,19.6823,1999,8,22,0.0,0.292999566,9.14480114,34.60771561,9.762117267,-7.04267621,6.822389603,2.160089254,0.0,18.268537521362305,0.0
73.5,19.3365,1999,8,24,0.0,0.344529986,7.172742844,34.85319519,9.215395898,-10.07958129,7.213306427,1.344229341,0.0,10.810007095336914,0.0
74.0,19.2048,1999,8,24,0.0,0.333328128,5.627096176,34.58549881,8.22584182,-5.090997368,6.453174591,1.467606544,0.0,11.175300598144531,0.0
72.5135,74.73166667,1999,9,1,0.0,3.808635712,1.73788619,21.86015701,1.696709543,19.83644515,47.85383224,1.050703287,0.0,10.76992130279541,0.0
73.2465,74.0335,1999,9,2,0.0,1.253225803,3.517409325,20.92621803,5.939459801,4.639549926,5.070248127,4.391043663,0.0,10.767897605895996,0.0
73.43383333,74.871,1999,9,2,0.0,2.41606307,3.433983564,19.91608238,8.355795592,-4.526778311,17.33706093,7.082723141,0.0,10.767897605895996,0.0
74.001,73.996,1999,9,3,0.0,2.409422874,3.234064817,21.77312469,20.50096989,8.261985332,17.35501862,4.426460266,0.0,10.767897605895996,0.0
73.092,78.51316667,1999,9,4,0.0,1.813619018,2.424003839,17.94641876,17.43212044,12.44698316,17.06113625,9.393488884,0.0,10.941072463989258,0.0
73.42333333,78.81216667,1999,9,4,0.0,1.093191862,2.760340929,23.81000328,40.17760754,-9.776424617,7.36727047,5.429143429,0.0,10.767897605895996,0.0
72.4575,79.29916667,1999,9,5,0.0,1.688524723,1.088353872,16.95921516,-6.763523817,11.30833924,10.9841032,13.49957085,0.0,10.767897605895996,0.0
73.1345,79.954,1999,9,6,0.0,2.962067604,2.771978855,14.77099419,14.01306093,13.54148835,31.87129021,11.51700306,0.0,10.767897605895996,0.0
74.30083333,78.334,1999,9,6,0.0,1.779302597,2.618160963,26.37890625,14.90913033,10.93891412,13.95202732,3.659621477,0.0,10.767897605895996,2.262438379
74.25,74.60566667,1999,9,7,0.0,2.232167959,2.688313246,24.3963356,7.137099653,2.974369563,20.88769722,3.624530315,0.0,10.767897605895996,0.0
74.3005,74.33416667,1999,9,7,0.0,2.18639493,2.750027657,24.38261414,7.577553391,3.866202012,20.5826683,3.54208684,0.0,10.767897605895996,0.0
74.29866667,76.83133333,1999,9,8,0.0,2.138381004,2.612839222,25.89361,4.969605431,-1.991219446,21.12961769,4.14948988,0.0,10.767897605895996,6.787333137
73.5,19.3333,1999,10,3,0.0,0.371497452,5.618834496,34.84255219,-6.133696809,1.983837597,3.085405827,2.014101982,0.0,38.644630432128906,0.0
74.0,19.2167,1999,10,3,0.0,0.381791055,3.572317123,34.46907806,-5.531461164,1.991187036,3.098474026,1.827568054,0.0,32.62575912475586,0.0
62.8383,4.1983,1999,11,7,0.0,0.221037745,10.33769608,34.61397934,38.32423091,17.16398597,2.235029221,4.676411152,0.0,30.604921340942383,0.0
63.07,3.6633,1999,11,8,0.0,0.217797518,9.350986481,35.03159332,31.18692935,7.140310109,1.638589144,5.021296978,0.0,46.9368896484375,0.0
63.3,3.1383,1999,11,8,0.0,0.230429918,9.581708908,35.02937698,6.10037744,-3.44408378,1.720309258,4.553050518,0.0,62.982364654541016,0.0
63.66,2.34,1999,11,8,0.0,0.249048263,9.165169716,35.08693314,10.62925011,8.355549723,1.566708922,4.930149078,0.0,66.34986114501953,0.0
63.8933,1.81,1999,11,8,0.0,0.223886102,8.572283745,34.99830246,12.12516576,13.69282007,1.29592669,4.489894867,0.0,72.99440002441406,0.0
64.1283,1.2667,1999,11,9,0.0,0.230730489,8.492227554,35.02013397,-0.92744194,5.835675821,1.039690852,4.233364582,0.0,80.63282012939453,0.0
64.3617,0.7533,1999,11,9,0.0,0.226444915,8.062794685,34.90267563,6.846490502,-0.237723021,1.057577729,4.260828972,0.0,61.363426208496094,0.0
64.665,0.0133,1999,11,9,0.0,0.239720076,8.239925385,34.91563034,3.572585434,-5.893665552,1.004507065,4.628572464,0.0,57.402565002441406,0.0
66.4,34.35,1999,11,24,0.0,0.415203273,0.230914071,27.64287949,14.81229961,-2.671037987,0.224111855,4.458388329,0.0,10.767897605895996,0.0
64.135,1.258,2000,1,14,0.0,0.07712283,6.628397465,35.22344971,17.75014848,-6.619818509,0.030446947,10.16539955,0.0,157.7308349609375,768.0352946
64.6625,0.0053,2000,1,14,0.0,0.105942257,5.727430344,35.21668243,13.41759861,-7.057557255,0.028092781,8.884536743,0.0,79.46947479248047,0.0
62.9588,3.9098,2000,1,15,0.0,0.077300586,7.997232914,35.17243958,26.17227435,0.922357664,0.055893589,10.73291302,0.0,86.07230377197266,0.0
63.0777,3.6487,2000,1,15,0.0,0.07690981,7.955434799,35.17788315,23.80503267,-1.28356535,0.040886298,10.76216698,0.0,80.56555938720703,0.0
63.1935,3.3847,2000,1,15,0.0,0.077505194,7.949481487,35.19327164,10.70513576,-7.617756724,0.021197962,10.44812489,0.0,94.98017120361328,0.0
63.3097,3.1262,2000,1,15,0.0,0.078407288,7.926534653,35.21556091,10.72367355,-5.750110373,0.022342514,10.44465637,0.0,103.03424835205078,0.0
63.4292,2.863,2000,1,15,0.0,0.07806956,7.888125896,35.22722244,6.977770478,-1.057059783,0.02553422,10.27717113,0.0,92.32598114013672,0.0
63.6622,2.3347,2000,1,15,0.0,0.067242742,7.147524357,35.23034668,14.74725157,0.623375922,0.022024943,10.39096451,0.0,99.21639251708984,0.0
63.9025,1.797,2000,1,15,0.0,0.076268844,6.535728931,35.17416,12.52110898,-10.57805642,0.028243057,9.893859863,0.0,170.05369567871094,0.0
62.8405,4.1747,2000,1,16,0.0,0.134115368,7.690320015,34.83365631,30.07903993,5.980765074,0.26995635,9.072041512,0.0,68.40621185302734,0.0
71.9995,19.6848,2000,1,23,0.0,0.033412918,5.913248539,34.96175766,2.790754288,2.498039417,0.0,8.480717659,0.0,93.80418395996094,0.0
73.4983,19.3328,2000,1,23,0.0,0.028548328,5.949822426,35.09890747,12.03511581,6.200989336,0.0,9.260781288,0.0,98.27598571777344,0.0
73.9998,19.2158,2000,1,24,0.0,0.032434631,1.389017224,34.79320908,7.479138672,-1.143197902,0.0,8.800798416,0.0,94.94351959228516,0.0
71.9987,19.6802,2000,3,8,0.0,0.106547043,5.785812378,35.07707214,-3.84103395,1.624389179,0.265171617,8.418335915,0.0,301.5421447753906,0.0
73.497,19.3248,2000,3,8,0.0,0.04131053,5.55284214,35.10985184,-6.014207378,-2.196061984,0.084219798,9.784572601,0.0,115.5951690673828,0.0
74.0012,19.227,2000,3,8,0.012563718,0.064151749,2.034067631,34.8057518,5.875954777,-2.471065708,0.137626186,9.194792747,0.059662107,86.83721923828125,0.0
64.665,0.0012,2000,3,16,0.0,0.61924988,4.614462376,34.88904572,9.167733788,0.59186304,1.532289386,9.682517052,0.0,76.04702758789062,0.0
63.072,3.6532,2000,3,17,0.0,0.45439294,7.360363007,35.22863007,26.01597905,3.79014276,3.681244612,10.73768044,0.0,173.66653442382812,0.0
63.1925,3.3865,2000,3,17,0.0,0.428403348,7.044631958,35.21640396,6.574319303,-5.148106813,3.524185419,10.73062134,0.0,143.78897094726562,0.0
63.3083,3.1312,2000,3,17,0.0,0.332988709,6.949046612,35.21191406,8.24181065,-6.440511346,2.773403406,10.84216499,0.0,201.68153381347656,0.0
63.6602,2.3357,2000,3,17,0.0,0.243392557,6.611086369,35.20570374,16.57917798,-6.817669421,1.4407444,10.92086029,0.0,265.8988647460937,0.0
63.8978,1.7988,2000,3,17,0.0,0.218589887,6.161101818,35.15913773,17.80469716,-1.187309623,1.074178934,10.98917198,0.0,177.5418243408203,0.0
64.1345,1.2605,2000,3,17,0.0,0.220801547,5.5061059,35.10704422,12.07558885,-2.075183392,1.579714537,11.02576065,0.0,152.4419708251953,0.0
62.4838,4.9473,2000,3,18,0.0,0.509156704,6.208792686,34.35832214,5.170708895,-3.68950665,7.046784878,4.480298519,0.0,54.524147033691406,8.042354937
62.7207,4.4297,2000,3,18,0.0,0.550275087,6.360431671,34.50940323,23.97244275,13.61444443,8.137177467,5.503905296,0.0,44.53360748291016,0.0
62.8377,4.175,2000,3,18,0.0,0.58004123,6.537044525,34.67412567,29.8900038,13.82826418,8.812870979,6.321147919,0.0,46.0400505065918,0.0
72.0,19.675,2000,4,12,0.0,0.280885696,4.82131958,35.08701706,-3.292517364,-5.079071969,0.865948975,9.829587936,0.0,311.4601745605469,0.0
73.5013,19.3255,2000,4,12,0.0,0.543861866,4.512497902,35.10663223,-5.661956221,3.345625848,4.535919189,9.596913338,0.0,342.5400085449219,0.0
63.5008,6.8725,2000,4,21,0.0,1.927085042,6.387648582,34.64848709,12.80511469,7.071945816,21.50117111,2.863034248,0.0,10.767897605895996,0.0
63.7825,7.247,2000,4,21,0.0,1.619070053,6.376055717,34.74248505,12.98301667,7.682974637,19.32211685,4.227404118,0.0,10.767897605895996,0.0
63.783,8.0645,2000,4,21,0.0,0.674596012,6.165460587,34.58597565,13.46503645,16.83496386,13.24969673,4.617182732,0.0,10.767897605895996,0.0
63.0,5.7985,2000,4,22,0.0,1.590906143,6.334981441,34.28583527,21.11998051,11.41544878,30.21420479,2.750477791,0.0,13.663970947265623,0.0
63.09,6.6587,2000,4,22,0.0,1.076032996,6.594053268,34.41925049,33.76289606,21.52499557,20.309412,3.591621399,0.0,13.545156478881836,0.0
63.2492,7.082,2000,4,22,0.0,1.830929279,6.373815536,34.46424866,21.59416229,6.342792511,28.95443153,2.726192236,0.0,10.767897605895996,0.0
63.2508,5.9827,2000,4,22,0.0,1.680050611,6.510002136,34.4060936,26.39558613,11.825791,29.25475502,2.66059351,0.0,13.49789333343506,0.0
62.7508,5.9815,2000,4,23,0.0,1.516757369,6.366951942,34.2278595,12.56331056,9.971822053,26.29210472,2.823652267,0.0,11.789484024047852,0.0
62.3688,5.1965,2000,4,29,0.0,1.712996125,6.945253849,33.9850502,-0.936194416,8.196645975,46.12078094,1.768467546,0.0,10.831700325012209,0.0
62.4842,4.9393,2000,4,29,0.0,1.856752992,6.698214531,34.07621002,1.424567308,9.667060524,47.98744202,1.850122571,0.0,10.767897605895996,0.0
62.7202,4.4327,2000,4,29,0.0,1.838985205,6.87086153,34.35389709,13.30471635,17.73485541,44.92890549,1.292589426,0.0,10.767897605895996,0.0
62.8405,4.1695,2000,4,29,0.0,1.855452418,7.130078316,34.60499191,12.86096275,10.76287106,44.96260834,1.247400165,0.0,10.767897605895996,0.0
62.9537,3.9172,2000,4,29,0.0,2.457925081,7.598626137,34.91515732,5.598118901,9.701287746,64.77114105,3.79446578,0.0,10.894979476928713,0.0
63.0645,3.6307,2000,4,29,0.0,2.362949848,7.543082237,34.92766571,6.478950381,11.78379506,60.9054184,4.862619877,0.0,10.80073070526123,512.0235306
63.1898,3.3795,2000,4,29,0.0,1.895035386,7.835165501,35.16246796,-4.325949028,8.805414289,45.90826416,8.550824165,0.0,11.386774063110352,512.0235306
63.31,3.1295,2000,4,29,0.0,1.817359924,7.726923943,35.19277191,-3.282248601,7.120750099,42.97380829,8.685296059,0.0,12.20375919342041,0.0
63.4293,2.8652,2000,4,29,0.0,2.201407909,7.654083252,35.22977066,-3.787748143,5.962652341,43.55944061,8.023850441,0.0,16.231555938720703,0.0
63.6658,2.3323,2000,4,29,0.0,2.624394894,7.328843117,35.23337555,2.181259543,4.229077697,53.56945419,8.280945778,0.0,63.791236877441406,0.0
63.9025,1.7782,2000,4,30,0.0,3.131528854,7.716135025,35.25056076,16.58556461,7.65638575,74.00852203,8.016721725,0.0,14.469560623168944,0.0
64.1543,1.2435,2000,4,30,0.0,2.550707817,6.772499084,35.15107727,7.957039773,8.064562082,53.86037445,8.023098946,0.0,16.851726531982422,0.0
64.372,0.7232,2000,4,30,0.0,2.474676371,6.52934742,35.11288071,13.03175837,-1.274286769,52.48842239,8.271808624,0.0,15.914263725280762,0.0
64.6703,0.0225,2000,4,30,0.0,1.452859879,5.199429989,34.91175842,3.146643937,-2.063747495,27.78850365,8.496422768,0.0,32.13746643066406,0.0
66.48833333,34.17333333,2000,6,15,0.0,0.519718111,5.775869846,26.94197273,-4.289760813,-0.871304423,12.75900841,1.97599566,0.0,10.767897605895996,0.0
65.96,39.04833333,2000,6,16,0.0,0.500685275,7.212899208,28.73854637,-4.540296644,-3.323538974,17.29135132,2.09950304,0.0,10.767897605895996,0.0
65.81166667,38.90833333,2000,6,17,0.0,0.155514285,6.703484058,28.86004448,-3.450498357,-2.895460837,1.186132789,1.290565372,0.0,10.767897605895996,0.0
65.88833333,38.92166667,2000,6,17,0.0,0.489055276,6.558880806,28.81216049,-2.803078666,-3.252289444,12.78451729,2.073946953,0.0,10.767897605895996,0.0
65.70833333,38.87166667,2000,6,18,0.0,0.142592624,7.401605606,28.87129021,3.195529059,-2.363046259,1.020302773,1.041027188,0.0,10.767897605895996,0.0
65.72666667,38.55,2000,6,18,0.0,0.145536721,7.636612415,28.90828323,3.425938264,-1.973781921,1.043616414,0.967009425,0.0,10.767897605895996,0.0
66.48666667,33.63333333,2000,6,22,0.0,0.879967868,4.031743526,22.77000046,-2.104832977,2.872056514,16.49247169,2.702293873,0.0,10.767897605895996,0.0
66.54833333,33.81833333,2000,6,22,0.0,0.879967868,4.031743526,22.77000046,-2.104832977,2.872056514,16.49247169,2.702293873,0.0,10.767897605895996,0.0
66.28333333,34.18333333,2000,6,23,0.0,0.210876733,3.742008924,25.75552368,0.687484443,13.05577159,1.96374166,1.378277183,0.0,10.767897605895996,0.0
66.425,34.355,2000,6,23,0.0,0.843789041,4.784403324,24.33125877,2.5708545,9.61259976,12.80148506,3.162847757,0.0,10.767897605895996,0.0
65.0003,4.84483,2000,6,29,0.0,0.576502919,9.642684937,35.01667023,-5.564140901,14.80355263,11.24390221,3.952754498,0.0,22.437950134277344,0.0
62.8367,4.1762,2000,7,21,0.0,0.443287164,11.58039761,33.2469101,25.08031726,13.19766641,8.177306175,0.090738289,0.0,10.767897605895996,0.0
62.9567,3.9267,2000,7,21,0.0,0.61808759,11.90715122,33.23370743,19.52529401,5.168229714,15.99580479,0.066017143,0.0,10.767897605895996,0.0
63.0705,3.6512,2000,7,21,0.0,0.678166091,11.99566746,33.2198143,15.65024257,0.024755596,19.78898239,0.114872269,0.0,10.767897605895996,0.0
63.1865,3.3983,2000,7,21,0.0,0.510799706,12.14215279,33.06102371,0.243841647,-8.187507838,14.87309933,0.12646459,0.0,10.767897605895996,0.0
63.4248,2.8785,2000,7,22,0.0,0.720012009,12.31756115,33.85777283,-4.629995301,-2.198589034,23.21212769,0.607066572,0.0,10.767897605895996,0.0
63.6612,2.3377,2000,7,22,0.0,0.415715814,12.01182079,34.4525032,6.533919275,6.097368151,12.05693913,2.480938435,0.0,10.767897605895996,0.0
63.8925,1.8018,2000,7,22,0.0,0.33540675,11.74878883,35.07761765,19.4137603,14.97031003,10.00821686,3.181854963,0.0,10.767897605895996,0.0
64.6653,0.0018,2000,7,23,0.0,0.364860117,9.91692543,35.04394531,1.030985359,-1.047475822,10.47801018,3.330925703,0.0,14.759562492370604,0.0
70.5002,20.0002,2000,8,18,0.0,0.192661345,10.37120724,34.38802719,-2.96563562,-0.158209843,3.181827784,0.015500801,0.0,15.215269088745115,0.0
72.0015,19.6847,2000,8,19,0.0,0.305175126,9.08578968,34.86182022,-1.477764174,-3.686777502,7.171803951,1.437106848,0.0,21.03757095336914,0.0
73.4963,19.3365,2000,8,20,0.0,0.434148133,7.943416119,34.96740723,4.378754273,-5.520178005,11.60128784,0.323553324,0.0,21.43795394897461,0.0
75.4019,74.197,2000,9,4,0.0,0.590640068,3.435021877,28.6551609,11.28380522,3.46163027,4.22992897,1.173427224,0.0,10.767897605895996,0.0
76.41666667,81.37,2000,9,5,0.0,0.49771896,1.552536964,31.38131523,7.605665922,4.396236315,2.495230198,1.923211932,0.0,10.767897605895996,0.0
75.83698333,81.00526667,2000,9,6,0.0,0.302805543,1.174787879,31.2870369,-0.983619131,-10.34401804,4.082480431,0.522115648,0.0,10.816729545593262,0.0
74.65833333,81.14166667,2000,9,7,0.0,0.55366379,2.225698709,28.51707268,-0.248057581,-0.929670595,3.796700239,1.260754704,0.0,10.767897605895996,0.0
74.65833333,82.64166667,2000,9,8,0.0,0.688432574,0.688516915,28.58801651,-3.204021975,1.913162693,4.507383347,0.641552031,0.0,10.767897605895996,0.0
74.83333333,82.4315,2000,9,8,0.0,0.758259654,0.828226686,28.81206894,-3.076182865,1.275822707,4.694229126,0.641552687,0.0,10.767897605895996,0.0
72.93333333,80.55333333,2000,9,9,0.0,3.109968901,2.404874325,18.95876884,-16.44176096,-12.35335842,28.25545692,8.359963417,0.0,10.767897605895996,0.0
71.83166667,82.61666667,2000,9,10,0.0,3.372568369,1.11547339,27.13432693,-12.67231852,4.128890857,24.60646248,14.55204868,0.0,10.767897605895996,0.0
72.04833333,81.60261667,2000,9,10,0.0,3.147253275,1.463606596,26.64751434,-12.82288283,3.167359903,21.97686577,14.90630341,0.0,10.767897605895996,0.0
73.5027,19.3372,2000,9,30,0.0,0.376632988,5.729990482,34.8193779,6.010535732,-3.458174318,1.732071757,1.689682722,0.0,38.53160858154297,0.0
74.0028,19.2077,2000,9,30,0.0,0.367541999,3.725794315,34.39198303,11.6836369,1.162668876,1.558266759,1.31661129,0.0,28.64965057373047,0.0
72.002,19.687,2000,10,1,0.0,0.340771407,7.625147343,34.8559494,7.191789895,-6.555688381,3.859510183,2.609094143,0.0,47.00589370727539,0.0
62.8333,4.1667,2000,11,30,0.0,0.206062064,9.142899513,35.03204346,43.67038906,29.28107977,0.094280601,5.347245693,0.0,40.108131408691406,0.0
62.9568,3.9195,2000,11,30,0.0,0.189654663,8.773517609,35.21405792,23.95779192,18.04514676,0.043722864,7.526542187,0.0,119.2109832763672,0.0
63.0735,3.6587,2000,11,30,0.0,0.181881234,8.764979362,35.17176437,21.5357691,15.18141478,0.025529264,7.714236259,0.0,93.19194793701172,0.0
63.1935,3.3965,2000,11,30,0.0,0.197121173,8.79046917,35.1356163,3.7225537,4.395901039,0.036508258,6.779257298,0.0,44.46899032592773,0.0
63.3085,3.1322,2000,11,30,0.0,0.198160157,8.755239487,35.07844925,2.928359248,3.407489881,0.030424431,6.534796715,0.0,48.63108825683594,0.0
63.4227,2.877,2000,11,30,0.0,0.196519747,8.718887329,34.82749557,2.53934022,2.960109711,0.029873405,6.333494186,0.0,33.45051956176758,0.0
63.6645,2.3393,2000,11,30,0.0,0.192464262,8.661463737,34.88121414,6.880032271,12.75188029,0.031303264,5.157578945,0.0,43.305057525634766,0.0
63.898,1.8037,2000,12,1,0.0,0.175359398,8.499949455,35.03903198,13.09547871,14.38065022,0.045143858,4.946169853,0.0,84.64539337158203,0.0
64.1322,1.2617,2000,12,1,0.0,0.169056118,8.163850784,34.94931412,10.33672094,6.964407861,0.047664888,5.567539692,0.0,57.85421752929688,0.0
64.3705,0.7293,2000,12,1,0.0,0.162824199,8.199860573,34.95714569,8.526358753,11.20574996,0.046843737,5.808524132,0.0,69.85612487792969,0.0
64.6687,0.0043,2000,12,1,0.0,0.173257157,7.46248436,34.79629517,10.05159318,11.35858223,0.043361682,5.853016376,0.0,64.38402557373047,0.0
62.8413,4.179,2001,1,8,0.0,0.223103479,8.198814392,34.34905624,18.3611542,15.29182196,0.430827022,4.389997005,0.0,15.002591133117676,0.0
63.0728,3.6517,2001,1,8,0.0,0.1066764,8.285686493,35.02069092,3.595814109,-4.989465699,0.128939867,9.769638062,0.0,44.62728500366211,0.0
63.1913,3.3965,2001,1,8,0.0,0.117973998,7.812311649,34.98875427,-4.34653759,-20.40999532,0.158177763,9.326725006,0.0,65.47661590576172,0.0
63.3125,3.1345,2001,1,8,0.0,0.111484967,8.174188614,35.02309418,-9.891720861,-13.15539777,0.148749962,9.331143379,0.0,67.45406341552734,0.0
63.6642,2.339,2001,1,9,0.0,0.135514289,8.64716053,35.16120529,-11.31617799,2.124292776,0.210427389,8.615387917,0.0,91.86175537109376,0.0
64.136,1.2608,2001,1,9,0.0,0.103441402,6.956293583,35.06141281,11.39588356,24.08228666,0.102170669,8.001979828,0.0,102.46710205078124,0.0
64.3688,0.7272,2001,1,9,0.0,0.097045816,6.14883709,35.02026749,3.978399187,1.65549852,0.096403375,8.194393158,0.0,94.51898193359376,0.0
64.667,0.0025,2001,1,9,0.0,0.105454981,6.200350761,34.94414139,2.215053514,-10.45599803,0.07491082,8.538249016,0.0,104.54308319091795,0.0
72.0007,19.6837,2001,1,18,0.0,0.028130433,5.605796337,34.87868118,18.2895422,-9.805835783,0.0,9.561343193,0.0,115.42976379394533,0.0
73.5,19.3332,2001,1,20,0.0,0.040653858,3.734120607,34.95441055,4.658075795,2.552236617,0.0,7.193760872,0.0,121.9847412109375,0.0
74.0,19.2172,2001,1,20,0.0,0.040291525,0.759425581,34.48887634,7.501557469,-7.401500642,0.0,6.295434952,0.0,53.57703399658203,0.0
71.9998,19.6822,2001,3,3,0.0,0.087155476,5.319832325,35.0482254,-3.508119285,4.261403903,0.444274276,8.154362679,0.0,245.5512542724609,0.0
73.4982,19.3382,2001,3,6,0.0,0.041008182,3.862256527,35.02457809,0.633988157,-8.906579763,0.060446162,9.588757515,0.0,284.1527709960937,0.0
74.0007,19.2125,2001,3,6,0.0,0.055404395,1.790604591,34.83596802,-5.166124925,-6.096833572,0.148568064,9.102207184,0.0,126.36779022216795,0.0
64.1347,1.2632,2001,3,16,0.0,0.882027209,6.249086857,35.16676331,2.576500736,0.238743518,4.50445652,9.616064072,0.0,203.36343383789065,0.0
64.37,0.728,2001,3,16,0.0,0.918088853,6.0058918,35.138237,2.655422315,4.911838099,4.830286503,9.537014008,0.0,144.4364013671875,0.0
64.6682,0.0017,2001,3,16,0.0,0.749720573,5.783315659,35.09960556,-12.46507987,-0.417945674,2.992181778,10.03030396,0.0,130.66622924804688,0.0
62.602,4.6905,2001,3,17,0.0,0.936493099,5.839502335,33.84233093,-4.62079905,0.448142644,14.85305691,2.888681173,0.0,34.74071502685547,0.0
62.7202,4.4345,2001,3,17,0.0,1.431915522,6.212607384,34.11967468,9.66200754,9.980861098,25.25840187,2.954987288,0.0,19.732789993286133,0.0
62.8395,4.178,2001,3,17,0.0,1.44676578,6.164559364,34.16101456,17.71099716,14.82720524,26.44366837,3.25679183,0.0,16.12311553955078,0.0
62.9567,3.9168,2001,3,17,0.0,1.393023372,6.885097027,34.95824814,12.53058314,12.47314587,27.93852806,6.919100285,0.0,20.30789375305176,0.0
63.0733,3.6583,2001,3,17,0.0,1.216556191,7.39327383,35.1253891,8.380000293,4.722998291,25.51842308,7.945808887,0.0,143.78680419921875,0.0
63.3097,3.1308,2001,3,17,0.0,1.556698799,7.277262211,35.01277542,-10.08841023,-2.218591981,17.9135952,9.669654846,0.0,57.82179641723633,0.0
63.4275,2.866,2001,3,17,0.0,1.735690832,7.122959614,35.03739548,-9.433112293,2.594503388,22.01083183,8.824422836,0.0,37.61931610107422,64.00294133
63.6625,2.3397,2001,3,17,0.0,1.513882279,7.182134151,35.19593048,-1.194929425,6.637678295,18.4089489,7.545410156,0.0,221.25534057617188,0.0
62.5012,5.7322,2001,4,8,0.0,1.34248364,5.823800087,33.8979187,-11.03595793,-7.537490129,26.09017372,0.57895273,0.0,32.429622650146484,0.0
63.0987,6.663,2001,4,8,0.0,1.576928496,6.296087265,34.10811615,-17.72938818,-17.40118116,27.75061989,1.468767405,0.0,16.533687591552734,0.0
63.2502,6.351,2001,4,9,0.0,2.02197051,6.687478065,34.35256195,13.16394657,3.635207936,39.38175964,2.06275773,0.0,17.096500396728516,0.0
63.7843,8.0615,2001,4,11,0.0,1.451176524,6.096783638,34.11632919,0.659830123,4.960306734,17.05849075,2.04781127,0.0,27.39218711853028,0.0
64.6648,10.2107,2001,4,12,0.0,1.401523709,5.411235332,34.03416061,-1.549559366,0.855118781,22.64538765,3.28905344,0.0,20.642290115356445,0.0
64.6688,9.2217,2001,4,13,0.0,1.873308659,6.247533321,34.60496521,1.083461009,1.71100758,28.93147659,4.275338173,0.0,28.25191116333008,0.0
68.6007,13.7703,2001,4,17,0.0,0.784189939,4.543338776,34.16843414,10.70802063,2.653769217,10.8423748,3.491533041,0.0,70.1837387084961,0.0
62.4832,4.9493,2001,5,4,0.0,0.92517972,6.287265301,33.79992294,1.021909807,-5.302119255,18.06331062,0.257537991,0.0,30.923219680786133,0.0
62.8378,4.177,2001,5,4,0.0,1.470372438,6.863918781,34.19741058,28.30711007,7.228451222,35.17083359,1.75746429,0.0,24.3587703704834,0.0
63.0745,3.6583,2001,5,4,0.0,1.902354836,8.053221703,35.15594864,20.42113245,-4.933161661,41.96790695,7.373263836,0.0,35.06774139404297,0.0
63.3103,3.133,2001,5,5,0.0,2.090938091,8.033475876,35.20423508,2.341037802,-0.404584268,52.65789032,5.131190777,0.0,31.63165855407715,96.00441181
63.4277,2.8688,2001,5,5,0.0,2.007293463,7.939572811,35.26981354,2.88594719,9.480001777,49.85382843,3.112757921,0.0,42.843292236328125,0.0
63.6632,2.3378,2001,5,5,0.0,1.840353847,7.672626495,35.24197006,-0.532051874,9.71410349,40.66563416,5.790660381,0.0,36.305965423583984,0.0
63.8977,1.8027,2001,5,5,0.0,1.765014768,7.542100906,35.25437927,6.377911568,5.441289768,27.68583679,7.639601707,0.0,36.172950744628906,0.0
64.1348,1.2627,2001,5,6,0.0,1.702412486,7.679115772,35.23150635,12.80622482,-6.343147904,36.4591217,7.725393295,0.0,10.770103454589844,288.5170841
64.3693,0.7288,2001,5,6,0.0,1.5871979,7.581357479,35.21597672,9.051141143,6.513734907,33.05289841,7.555515289,0.0,10.774398803710938,0.0
64.6668,-0.0002,2001,5,6,0.0,1.513058543,7.360785007,35.25630569,1.50885703,5.667934194,30.7681427,7.82720089,0.0,18.712451934814453,48.00220709
66.595,33.75666667,2001,5,29,0.0,1.091186166,0.12347047,27.82753754,-3.312201798,-9.627521783,12.21364212,1.162553549,0.0,10.767897605895996,0.0
66.68166667,33.415,2001,5,29,0.0,1.479544878,0.51890409,27.10762215,0.174313877,-9.656512737,29.73361206,1.946160793,0.0,10.767897605895996,0.0
66.415,34.36166667,2001,5,30,0.0,0.718966126,0.60458988,28.03847504,2.474877983,-3.485637158,10.19049644,1.192590833,0.0,10.767897605895996,0.0
72.0035,19.6908,2001,5,30,0.0,2.253363848,5.721770763,34.86203384,7.498894632,-7.372197509,35.85884857,5.346478462,0.0,17.598651885986328,0.0
73.5027,19.3228,2001,5,30,0.0,2.225285769,4.785437107,35.04897308,0.11454795,-7.06916824,34.19377518,5.485236645,0.0,18.24640846252441,0.0
73.9983,19.225,2001,5,30,0.0,2.18558979,3.162036896,34.44196701,7.115162164,-6.911354512,36.57200241,5.747112274,0.0,10.767897605895996,0.0
66.105,35.68833333,2001,5,31,0.0,0.713633776,2.370679617,28.06093216,2.60027945,-1.552280225,7.535697937,1.208254218,0.0,10.767897605895996,0.0
